time,open,high,low,close,volume,exchange,pair
2024-11-27 03:40:00,3350.95,3351.34,3349.51,3351.34,16.87000226,Coinbase,ETH-USD
2024-11-27 03:39:00,3352.03,3353.64,3350.95,3350.95,27.43016447,Coinbase,ETH-USD
2024-11-27 03:38:00,3353.99,3354.8,3350.11,3351.71,144.57766081,Coinbase,ETH-USD
2024-11-27 03:37:00,3355.67,3356.17,3352.68,3353.99,57.96477626,Coinbase,ETH-USD
2024-11-27 03:36:00,3356.28,3357.93,3355.39,3355.39,22.17272184,Coinbase,ETH-USD
2024-11-27 03:35:00,3351.99,3356.74,3351.89,3356.27,38.58142932,Coinbase,ETH-USD
2024-11-27 03:34:00,3348.88,3351.99,3348.42,3351.98,23.7281131,Coinbase,ETH-USD
2024-11-27 03:33:00,3351.02,3351.02,3348.67,3349.33,20.62981982,Coinbase,ETH-USD
2024-11-27 03:32:00,3352.5,3352.94,3349.34,3351.04,20.37749854,Coinbase,ETH-USD
2024-11-27 03:31:00,3353.09,3353.65,3350.24,3352.33,29.56938631,Coinbase,ETH-USD
2024-11-27 03:30:00,3354.39,3355.19,3353.26,3353.26,18.85632804,Coinbase,ETH-USD
2024-11-27 03:29:00,3352.88,3354.39,3352.27,3354.39,19.54481029,Coinbase,ETH-USD
2024-11-27 03:28:00,3354.29,3356.23,3352.44,3352.49,54.70492121,Coinbase,ETH-USD
2024-11-27 03:27:00,3357.26,3359.02,3353.92,3354.28,21.6304166,Coinbase,ETH-USD
2024-11-27 03:26:00,3356.29,3357.95,3355.63,3357.25,31.85788682,Coinbase,ETH-USD
2024-11-27 03:25:00,3355.7,3357.39,3354.94,3356.46,16.78803984,Coinbase,ETH-USD
2024-11-27 03:24:00,3354.27,3356.53,3354.05,3355.71,17.62515769,Coinbase,ETH-USD
2024-11-27 03:23:00,3352.97,3354.77,3351.74,3354.3,29.92316891,Coinbase,ETH-USD
2024-11-27 03:22:00,3357.68,3357.84,3352.48,3352.98,62.70987543,Coinbase,ETH-USD
2024-11-27 03:21:00,3359.97,3360.56,3357.46,3357.46,25.68766291,Coinbase,ETH-USD
2024-11-27 03:20:00,3359.77,3360.8,3357.84,3359.96,25.76940756,Coinbase,ETH-USD
2024-11-27 03:19:00,3361.01,3361.66,3359.45,3359.58,15.81951264,Coinbase,ETH-USD
2024-11-27 03:18:00,3360.46,3362.02,3359.62,3361.01,24.44729343,Coinbase,ETH-USD
2024-11-27 03:17:00,3357.41,3365.84,3357.38,3360.47,192.51608687,Coinbase,ETH-USD
2024-11-27 03:16:00,3363.48,3365.24,3357.08,3357.4,106.89014663,Coinbase,ETH-USD
2024-11-27 03:15:00,3366.4,3368.0,3363.07,3363.13,29.71493638,Coinbase,ETH-USD
2024-11-27 03:14:00,3366.85,3367.71,3366.1,3366.4,20.53982637,Coinbase,ETH-USD
2024-11-27 03:13:00,3364.95,3367.24,3364.89,3366.85,14.73369322,Coinbase,ETH-USD
2024-11-27 03:12:00,3364.49,3366.29,3364.27,3365.17,14.39373426,Coinbase,ETH-USD
2024-11-27 03:11:00,3366.32,3366.78,3364.31,3364.31,16.66117813,Coinbase,ETH-USD
2024-11-27 03:10:00,3360.46,3367.16,3360.04,3366.49,39.41200182,Coinbase,ETH-USD
2024-11-27 03:09:00,3360.11,3361.5,3358.12,3360.93,100.54210558,Coinbase,ETH-USD
2024-11-27 03:08:00,3359.45,3361.86,3358.54,3360.12,37.75130436,Coinbase,ETH-USD
