time,open,high,low,close,volume,exchange,pair
2024-11-27 03:47:00,92632.5,92637.1,92632.5,92637.1,0.13701146,KuCoin,BTC-USDT
2024-11-27 03:46:00,92673.9,92674,92616.6,92628.8,0.86164171,KuCoin,BTC-USDT
2024-11-27 03:45:00,92678.6,92711.4,92673.9,92674,0.73346696,KuCoin,BTC-USDT
2024-11-27 03:44:00,92694.6,92703,92668,92678.5,1.01664834,KuCoin,BTC-USDT
2024-11-27 03:43:00,92697.2,92702.4,92664.1,92689.2,0.9063302,KuCoin,BTC-USDT
2024-11-27 03:42:00,92727.7,92795,92697.1,92701.7,4.46377556,KuCoin,BTC-USDT
2024-11-27 03:41:00,92673.9,92731.4,92625.1,92727.7,3.82742386,KuCoin,BTC-USDT
2024-11-27 03:40:00,92680.2,92680.2,92634.7,92672.9,0.48497435,KuCoin,BTC-USDT
2024-11-27 03:39:00,92678.6,92708.9,92673.9,92682.4,1.02370107,KuCoin,BTC-USDT
2024-11-27 03:38:00,92635.7,92678.7,92635.7,92678.6,0.33054129,KuCoin,BTC-USDT
2024-11-27 03:37:00,92633.9,92655.7,92616.7,92635.6,1.03327271,KuCoin,BTC-USDT
2024-11-27 03:36:00,92649.7,92679.9,92632.6,92633.9,1.49874002,KuCoin,BTC-USDT
2024-11-27 03:35:00,92639.1,92709.3,92635.4,92649.7,2.39446468,KuCoin,BTC-USDT
2024-11-27 03:34:00,92656.9,92656.9,92616.7,92639,1.23186209,KuCoin,BTC-USDT
2024-11-27 03:33:00,92721.2,92721.2,92656.9,92656.9,0.97374914,KuCoin,BTC-USDT
2024-11-27 03:32:00,92734.3,92742.4,92681.1,92717.9,1.02312399,KuCoin,BTC-USDT
2024-11-27 03:31:00,92776.2,92776.2,92690.7,92734.2,0.71200595,KuCoin,BTC-USDT
2024-11-27 03:30:00,92798.1,92811.9,92764.5,92781.4,0.43918187,KuCoin,BTC-USDT
2024-11-27 03:29:00,92739.2,92796.7,92739.2,92796.7,1.45150952,KuCoin,BTC-USDT
2024-11-27 03:28:00,92818,92850.6,92737.5,92739.2,3.71775679,KuCoin,BTC-USDT
2024-11-27 03:27:00,92864.9,92907.7,92818.8,92818.8,0.54227807,KuCoin,BTC-USDT
2024-11-27 03:26:00,92860.2,92869.5,92840.6,92860.1,0.36263171,KuCoin,BTC-USDT
2024-11-27 03:25:00,92814.4,92860.1,92814.4,92860.1,0.8199562,KuCoin,BTC-USDT
2024-11-27 03:24:00,92734.5,92811.6,92734.5,92811.6,1.24271893,KuCoin,BTC-USDT
2024-11-27 03:23:00,92700.3,92736,92688.9,92734.5,0.5165477,KuCoin,BTC-USDT
2024-11-27 03:22:00,92825.8,92825.8,92696.4,92715.4,3.48949339,KuCoin,BTC-USDT
2024-11-27 03:21:00,92862.6,92885.8,92825.8,92825.8,0.53877827,KuCoin,BTC-USDT
2024-11-27 03:20:00,92875.1,92880.7,92840.2,92866.9,0.48981944,KuCoin,BTC-USDT
2024-11-27 03:19:00,92866.1,92880.7,92861.5,92875.2,1.00039832,KuCoin,BTC-USDT
2024-11-27 03:18:00,92860.3,92877.7,92847.7,92860.6,0.56848906,KuCoin,BTC-USDT
2024-11-27 03:17:00,92854.3,92943,92854.3,92860.3,1.1580237,KuCoin,BTC-USDT
2024-11-27 03:16:00,92922.7,92931.8,92854.2,92854.2,1.06774412,KuCoin,BTC-USDT
2024-11-27 03:15:00,92922.3,92952.9,92922.3,92922.8,0.91662641,KuCoin,BTC-USDT
2024-11-27 03:14:00,92901.6,92920.7,92901.6,92920.7,0.38263129,KuCoin,BTC-USDT
2024-11-27 03:13:00,92854.4,92903,92854.4,92901.6,0.20421622,KuCoin,BTC-USDT
2024-11-27 03:12:00,92835,92871.3,92832.1,92854.5,0.5034074,KuCoin,BTC-USDT
2024-11-27 03:11:00,92864,92864,92822.7,92835,0.52511036,KuCoin,BTC-USDT
2024-11-27 03:10:00,92781,92868.6,92781,92864,0.81135839,KuCoin,BTC-USDT
