time,open,high,low,close,volume,exchange,pair
2024-11-27 03:49:00,1.36273,1.36375,1.3627,1.3627,5168.3647,KuCoin,XRP-USDT
2024-11-27 03:48:00,1.3643,1.36487,1.36249,1.3628,15474.0129,KuCoin,XRP-USDT
2024-11-27 03:47:00,1.36616,1.36616,1.36362,1.36383,11609.341,KuCoin,XRP-USDT
2024-11-27 03:46:00,1.36837,1.36887,1.36605,1.36639,19809.8229,KuCoin,XRP-USDT
2024-11-27 03:45:00,1.36641,1.3701,1.36641,1.36909,40175.2608,KuCoin,XRP-USDT
2024-11-27 03:44:00,1.36474,1.36584,1.36474,1.36555,2964.3827,KuCoin,XRP-USDT
2024-11-27 03:43:00,1.3629,1.36507,1.3629,1.3641,14386.3128,KuCoin,XRP-USDT
2024-11-27 03:42:00,1.365,1.36672,1.36331,1.36331,84509.7717,KuCoin,XRP-USDT
2024-11-27 03:41:00,1.36413,1.36497,1.36316,1.36474,9685.8957,KuCoin,XRP-USDT
2024-11-27 03:40:00,1.36237,1.36437,1.36222,1.36435,6978.4373,KuCoin,XRP-USDT
2024-11-27 03:39:00,1.36268,1.36409,1.3623,1.36282,16338.0769,KuCoin,XRP-USDT
2024-11-27 03:38:00,1.36375,1.36375,1.36111,1.36252,52196.9628,KuCoin,XRP-USDT
2024-11-27 03:37:00,1.35969,1.36474,1.35632,1.3634,89550.2239,KuCoin,XRP-USDT
2024-11-27 03:36:00,1.36138,1.36226,1.35991,1.35991,12001.0199,KuCoin,XRP-USDT
2024-11-27 03:35:00,1.36221,1.36359,1.36108,1.36108,25993.0097,KuCoin,XRP-USDT
2024-11-27 03:34:00,1.36047,1.36295,1.36012,1.3629,15757.9216,KuCoin,XRP-USDT
2024-11-27 03:33:00,1.36506,1.36574,1.35869,1.36028,141435.8086,KuCoin,XRP-USDT
2024-11-27 03:32:00,1.36672,1.36714,1.36244,1.36567,227261.3462,KuCoin,XRP-USDT
2024-11-27 03:31:00,1.36829,1.36905,1.36536,1.36612,41940.4754,KuCoin,XRP-USDT
2024-11-27 03:30:00,1.36943,1.36961,1.36716,1.3686,10520.2691,KuCoin,XRP-USDT
2024-11-27 03:29:00,1.36733,1.36926,1.36733,1.36926,3415.3667,KuCoin,XRP-USDT
2024-11-27 03:28:00,1.3669,1.36841,1.36581,1.36679,9581.1136,KuCoin,XRP-USDT
2024-11-27 03:27:00,1.36882,1.3709,1.36651,1.36651,20178.0759,KuCoin,XRP-USDT
