time,open,high,low,close,volume,exchange,pair
2024-11-26 15:53:00,93130.1,93261.3,93130.0,93261.3,93210.2,Kraken,XXBTZUSD
2024-11-26 15:54:00,93287.8,93287.9,93130.1,93152.0,93151.2,Kraken,XXBTZUSD
2024-11-26 15:55:00,93130.1,93176.9,93042.5,93176.9,93130.3,Kraken,XXBTZUSD
2024-11-26 15:56:00,93184.1,93248.1,93181.7,93213.2,93210.3,Kraken,XXBTZUSD
2024-11-26 15:57:00,93213.2,93213.2,93020.4,93020.4,93080.9,Kraken,XXBTZUSD
2024-11-26 15:58:00,93020.4,93020.4,92891.5,92898.4,92926.1,Kraken,XXBTZUSD
2024-11-26 15:59:00,92906.7,92906.7,92802.1,92826.4,92811.8,Kraken,XXBTZUSD
2024-11-26 16:00:00,92818.1,92900.3,92818.1,92900.3,92844.8,Kraken,XXBTZUSD
2024-11-26 16:01:00,92900.2,92900.3,92742.9,92743.0,92788.3,Kraken,XXBTZUSD
2024-11-26 16:02:00,92743.0,93020.2,92711.9,93010.7,92799.3,Kraken,XXBTZUSD
2024-11-26 16:03:00,93020.2,93088.4,93010.2,93086.2,93069.0,Kraken,XXBTZUSD
2024-11-26 16:04:00,93082.2,93088.3,93000.0,93000.0,93059.5,Kraken,XXBTZUSD
2024-11-26 16:05:00,93009.7,93040.2,93009.7,93025.6,93016.0,Kraken,XXBTZUSD
2024-11-26 16:06:00,93025.6,93190.6,93022.3,93190.6,93081.5,Kraken,XXBTZUSD
2024-11-26 16:07:00,93197.7,93250.0,93178.8,93249.9,93204.3,Kraken,XXBTZUSD
2024-11-26 16:08:00,93250.0,93285.0,93250.0,93285.0,93266.6,Kraken,XXBTZUSD
2024-11-26 16:09:00,93288.0,93288.0,93221.7,93221.7,93275.0,Kraken,XXBTZUSD
2024-11-26 16:10:00,93203.7,93240.0,93197.7,93231.1,93204.2,Kraken,XXBTZUSD
2024-11-26 16:11:00,93231.1,93231.1,93045.5,93049.8,93218.6,Kraken,XXBTZUSD
