time,open,high,low,close,volume,exchange,pair
2024-11-26 15:53:00,1.35433,1.35662,1.35433,1.35662,1.35611,Kraken,XXRPZUSD
2024-11-26 15:54:00,1.35635,1.35635,1.35173,1.35173,1.35332,Kraken,XXRPZUSD
2024-11-26 15:55:00,1.35133,1.35145,1.35011,1.35012,1.35085,Kraken,XXRPZUSD
2024-11-26 15:56:00,1.35058,1.35200,1.35000,1.35097,1.35069,Kraken,XXRPZUSD
2024-11-26 15:57:00,1.35034,1.35200,1.35033,1.35049,1.35103,Kraken,XXRPZUSD
2024-11-26 15:58:00,1.35000,1.35000,1.34557,1.34557,1.34707,Kraken,XXRPZUSD
2024-11-26 15:59:00,1.34660,1.34700,1.34568,1.34568,1.34678,Kraken,XXRPZUSD
2024-11-26 16:00:00,1.34700,1.34939,1.34699,1.34892,1.34748,Kraken,XXRPZUSD
2024-11-26 16:01:00,1.34936,1.34936,1.34230,1.34230,1.34458,Kraken,XXRPZUSD
2024-11-26 16:02:00,1.34185,1.35120,1.34185,1.35036,1.34904,Kraken,XXRPZUSD
2024-11-26 16:03:00,1.35086,1.35263,1.35074,1.35262,1.35195,Kraken,XXRPZUSD
2024-11-26 16:04:00,1.35269,1.35396,1.34739,1.34903,1.35088,Kraken,XXRPZUSD
2024-11-26 16:05:00,1.34979,1.34996,1.34728,1.34996,1.34838,Kraken,XXRPZUSD
2024-11-26 16:06:00,1.35002,1.35650,1.34990,1.35650,1.35269,Kraken,XXRPZUSD
2024-11-26 16:07:00,1.35650,1.35813,1.35650,1.35813,1.35773,Kraken,XXRPZUSD
2024-11-26 16:08:00,1.35835,1.36070,1.35835,1.36070,1.35985,Kraken,XXRPZUSD
2024-11-26 16:09:00,1.36053,1.36053,1.35895,1.35915,1.35914,Kraken,XXRPZUSD
2024-11-26 16:10:00,1.35915,1.36175,1.35886,1.36175,1.35997,Kraken,XXRPZUSD
2024-11-26 16:11:00,1.36081,1.36265,1.36081,1.36081,1.36164,Kraken,XXRPZUSD
2024-11-26 16:12:00,1.35753,1.36005,1.35724,1.35852,1.35879,Kraken,XXRPZUSD
2024-11-26 16:13:00,1.35881,1.36013,1.35869,1.36013,1.35912,Kraken,XXRPZUSD
2024-11-26 16:14:00,1.36034,1.36058,1.35857,1.35891,1.35948,Kraken,XXRPZUSD
2024-11-26 16:15:00,1.35857,1.36195,1.35799,1.36195,1.35845,Kraken,XXRPZUSD
2024-11-26 16:16:00,1.36008,1.36339,1.36008,1.36134,1.36088,Kraken,XXRPZUSD
2024-11-26 16:17:00,1.36094,1.36258,1.36094,1.36208,1.36188,Kraken,XXRPZUSD
2024-11-26 16:18:00,1.36207,1.36244,1.35925,1.36037,1.36120,Kraken,XXRPZUSD
2024-11-26 16:19:00,1.36174,1.36492,1.36174,1.36492,1.36229,Kraken,XXRPZUSD
2024-11-26 16:20:00,1.36490,1.36918,1.36490,1.36918,1.36577,Kraken,XXRPZUSD
2024-11-26 16:21:00,1.36901,1.37405,1.36901,1.37343,1.37139,Kraken,XXRPZUSD
2024-11-26 16:22:00,1.37348,1.37711,1.37347,1.37562,1.37529,Kraken,XXRPZUSD
2024-11-26 16:23:00,1.37648,1.37966,1.37648,1.37849,1.37910,Kraken,XXRPZUSD
2024-11-26 16:24:00,1.37976,1.38411,1.37959,1.38411,1.38171,Kraken,XXRPZUSD
2024-11-26 16:25:00,1.38412,1.38500,1.37849,1.38500,1.37994,Kraken,XXRPZUSD
2024-11-26 16:26:00,1.38498,1.38931,1.38306,1.38340,1.38615,Kraken,XXRPZUSD
2024-11-26 16:27:00,1.38270,1.38368,1.38194,1.38368,1.38269,Kraken,XXRPZUSD
2024-11-26 16:28:00,1.38387,1.38937,1.38387,1.38621,1.38645,Kraken,XXRPZUSD
2024-11-26 16:29:00,1.38725,1.38813,1.38260,1.38366,1.38424,Kraken,XXRPZUSD
2024-11-26 16:30:00,1.38389,1.38498,1.38292,1.38498,1.38385,Kraken,XXRPZUSD
2024-11-26 16:31:00,1.38725,1.38834,1.38526,1.38707,1.38721,Kraken,XXRPZUSD
2024-11-26 16:32:00,1.38810,1.40036,1.38694,1.38783,1.39389,Kraken,XXRPZUSD
2024-11-26 16:33:00,1.38784,1.38825,1.38004,1.38409,1.38472,Kraken,XXRPZUSD
2024-11-26 16:34:00,1.38400,1.38921,1.38400,1.38743,1.38822,Kraken,XXRPZUSD
2024-11-26 16:35:00,1.38879,1.39172,1.38687,1.39072,1.39097,Kraken,XXRPZUSD
2024-11-26 16:36:00,1.38989,1.39075,1.38446,1.38469,1.38836,Kraken,XXRPZUSD
2024-11-26 16:37:00,1.38503,1.38903,1.38502,1.38519,1.38655,Kraken,XXRPZUSD
2024-11-26 16:38:00,1.38692,1.38974,1.38663,1.38974,1.38792,Kraken,XXRPZUSD
2024-11-26 16:39:00,1.38970,1.39124,1.38970,1.39040,1.39034,Kraken,XXRPZUSD
