time,open,high,low,close,volume,exchange,pair
2024-11-26 15:54:00,0.916273,0.916273,0.912685,0.912685,0.913314,Kraken,ADAUSD
2024-11-26 15:55:00,0.912686,0.913171,0.912021,0.912021,0.912652,Kraken,ADAUSD
2024-11-26 15:56:00,0.913174,0.913174,0.911553,0.912163,0.912131,Kraken,ADAUSD
2024-11-26 15:57:00,0.912195,0.912195,0.910001,0.910145,0.910112,Kraken,ADAUSD
2024-11-26 15:58:00,0.910000,0.910000,0.908066,0.908475,0.908281,Kraken,ADAUSD
2024-11-26 15:59:00,0.908474,0.908869,0.908000,0.908000,0.908162,Kraken,ADAUSD
2024-11-26 16:00:00,0.908738,0.908738,0.907835,0.908000,0.908014,Kraken,ADAUSD
2024-11-26 16:01:00,0.908264,0.908267,0.903541,0.903541,0.907427,Kraken,ADAUSD
2024-11-26 16:02:00,0.903543,0.911086,0.903543,0.911086,0.908805,Kraken,ADAUSD
2024-11-26 16:03:00,0.911335,0.911679,0.910004,0.911107,0.911167,Kraken,ADAUSD
2024-11-26 16:04:00,0.911108,0.911679,0.908611,0.908611,0.911534,Kraken,ADAUSD
2024-11-26 16:05:00,0.908611,0.909281,0.907725,0.909281,0.908743,Kraken,ADAUSD
2024-11-26 16:06:00,0.911119,0.912799,0.911119,0.912799,0.911506,Kraken,ADAUSD
2024-11-26 16:07:00,0.912799,0.913531,0.912799,0.913531,0.913186,Kraken,ADAUSD
2024-11-26 16:08:00,0.913532,0.914457,0.913532,0.914456,0.914363,Kraken,ADAUSD
2024-11-26 16:09:00,0.914456,0.914456,0.913988,0.913988,0.914080,Kraken,ADAUSD
2024-11-26 16:10:00,0.913988,0.915044,0.913988,0.915044,0.913995,Kraken,ADAUSD
2024-11-26 16:11:00,0.915045,0.915582,0.914564,0.914564,0.915400,Kraken,ADAUSD
2024-11-26 16:12:00,0.912846,0.915387,0.912846,0.914872,0.915227,Kraken,ADAUSD
2024-11-26 16:13:00,0.914511,0.915211,0.914511,0.915211,0.915185,Kraken,ADAUSD
2024-11-26 16:14:00,0.915212,0.915366,0.915078,0.915078,0.915114,Kraken,ADAUSD
2024-11-26 16:15:00,0.914887,0.916595,0.914887,0.916595,0.915614,Kraken,ADAUSD
2024-11-26 16:16:00,0.917526,0.917527,0.916834,0.916834,0.917496,Kraken,ADAUSD
2024-11-26 16:17:00,0.916834,0.916834,0.916834,0.916834,0.000000,Kraken,ADAUSD
2024-11-26 16:18:00,0.917166,0.917166,0.916421,0.916966,0.917000,Kraken,ADAUSD
2024-11-26 16:19:00,0.917154,0.921413,0.917154,0.921285,0.919087,Kraken,ADAUSD
2024-11-26 16:20:00,0.921412,0.924490,0.921412,0.924489,0.923845,Kraken,ADAUSD
2024-11-26 16:21:00,0.924490,0.929597,0.924490,0.928885,0.926986,Kraken,ADAUSD
2024-11-26 16:22:00,0.927905,0.929180,0.927905,0.929180,0.928762,Kraken,ADAUSD
2024-11-26 16:23:00,0.929646,0.931918,0.929646,0.930312,0.930599,Kraken,ADAUSD
2024-11-26 16:24:00,0.931999,0.933251,0.931486,0.932645,0.932606,Kraken,ADAUSD
2024-11-26 16:25:00,0.931843,0.934000,0.930017,0.934000,0.931271,Kraken,ADAUSD
2024-11-26 16:26:00,0.934372,0.936655,0.933631,0.933631,0.935578,Kraken,ADAUSD
2024-11-26 16:27:00,0.933249,0.938415,0.933249,0.938415,0.935788,Kraken,ADAUSD
2024-11-26 16:28:00,0.938415,0.940000,0.938015,0.939088,0.939326,Kraken,ADAUSD
