time,open,high,low,close,volume,exchange,pair
2024-11-26 11:04:00,92121.12000000,92340.00000000,92056.00000000,92334.51000000,141.52571000,Binance,BTCUSDT
2024-11-26 11:05:00,92334.52000000,92467.44000000,92267.28000000,92467.44000000,122.83706000,Binance,BTCUSDT
2024-11-26 11:06:00,92467.43000000,92559.23000000,92428.00000000,92520.00000000,65.96181000,Binance,BTCUSDT
2024-11-26 11:07:00,92520.01000000,92594.04000000,92448.01000000,92587.88000000,77.13983000,Binance,BTCUSDT
2024-11-26 11:08:00,92587.88000000,92636.32000000,92490.10000000,92632.64000000,59.76618000,Binance,BTCUSDT
2024-11-26 11:09:00,92632.65000000,92682.89000000,92587.40000000,92628.01000000,32.44758000,Binance,BTCUSDT
2024-11-26 11:10:00,92628.01000000,92686.44000000,92588.00000000,92604.00000000,33.08400000,Binance,BTCUSDT
2024-11-26 11:11:00,92603.99000000,92603.99000000,92500.00000000,92576.00000000,26.24891000,Binance,BTCUSDT
2024-11-26 11:12:00,92576.01000000,92586.66000000,92444.00000000,92479.99000000,20.26832000,Binance,BTCUSDT
2024-11-26 11:13:00,92480.00000000,92549.42000000,92472.97000000,92549.42000000,18.98857000,Binance,BTCUSDT
2024-11-26 11:14:00,92549.42000000,92549.42000000,92484.00000000,92526.15000000,22.68858000,Binance,BTCUSDT
2024-11-26 11:15:00,92526.15000000,92595.00000000,92340.68000000,92351.98000000,30.14692000,Binance,BTCUSDT
2024-11-26 11:16:00,92351.99000000,92365.00000000,92199.99000000,92268.04000000,61.84250000,Binance,BTCUSDT
2024-11-26 11:17:00,92268.04000000,92285.72000000,92173.00000000,92191.99000000,30.14251000,Binance,BTCUSDT
2024-11-26 11:18:00,92191.99000000,92258.88000000,92191.99000000,92220.00000000,42.97296000,Binance,BTCUSDT
2024-11-26 11:19:00,92220.00000000,92235.36000000,92112.00000000,92151.99000000,43.15088000,Binance,BTCUSDT
2024-11-26 11:20:00,92152.00000000,92342.67000000,92151.99000000,92239.13000000,37.92746000,Binance,BTCUSDT
2024-11-26 11:21:00,92239.13000000,92252.00000000,92100.00000000,92128.00000000,29.46041000,Binance,BTCUSDT
2024-11-26 11:22:00,92128.00000000,92165.35000000,92058.08000000,92059.13000000,47.92209000,Binance,BTCUSDT
2024-11-26 11:23:00,92059.12000000,92095.24000000,92015.33000000,92015.33000000,86.88001000,Binance,BTCUSDT
2024-11-26 11:24:00,92015.34000000,92131.78000000,91969.90000000,92126.77000000,215.95447000,Binance,BTCUSDT
2024-11-26 11:25:00,92126.78000000,92213.30000000,92036.65000000,92036.66000000,50.42061000,Binance,BTCUSDT
2024-11-26 11:26:00,92036.65000000,92040.00000000,91824.01000000,91829.59000000,149.58456000,Binance,BTCUSDT
2024-11-26 11:27:00,91829.59000000,91916.00000000,91816.67000000,91816.68000000,66.05275000,Binance,BTCUSDT
2024-11-26 11:28:00,91816.67000000,91882.74000000,91746.02000000,91746.03000000,93.63744000,Binance,BTCUSDT
2024-11-26 11:29:00,91746.03000000,91912.50000000,91733.00000000,91764.55000000,70.52877000,Binance,BTCUSDT
2024-11-26 11:30:00,91764.54000000,91886.14000000,91714.31000000,91797.65000000,95.64729000,Binance,BTCUSDT
2024-11-26 11:31:00,91797.65000000,91798.51000000,91588.00000000,91595.99000000,102.47861000,Binance,BTCUSDT
2024-11-26 11:32:00,91595.99000000,91872.00000000,91524.79000000,91844.00000000,150.37715000,Binance,BTCUSDT
2024-11-26 11:33:00,91844.01000000,91959.99000000,91744.00000000,91840.00000000,126.70494000,Binance,BTCUSDT
2024-11-26 11:34:00,91840.00000000,91840.00000000,91643.00000000,91728.91000000,80.41092000,Binance,BTCUSDT
2024-11-26 11:35:00,91728.91000000,91932.70000000,91688.00000000,91877.58000000,85.26781000,Binance,BTCUSDT
2024-11-26 11:36:00,91877.57000000,92040.00000000,91855.99000000,91924.01000000,84.76847000,Binance,BTCUSDT
2024-11-26 11:37:00,91924.00000000,91961.08000000,91831.92000000,91869.23000000,62.18207000,Binance,BTCUSDT
2024-11-26 11:38:00,91869.23000000,91869.23000000,91668.35000000,91793.28000000,53.59517000,Binance,BTCUSDT
2024-11-26 11:39:00,91793.28000000,91793.29000000,91591.21000000,91593.32000000,80.54988000,Binance,BTCUSDT
